"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","testAddTag","Surefire suite","Tue Jul 01 21:39:08 GMT 2025","skipped","Tue Jul 01 21:39:08 GMT 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","1","testClickDropDownChooseOtherItem","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","skipped","Tue Jul 01 21:39:07 GMT 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testClickDropDownChooseOtherItem"
"","0","setUp","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","broken","Tue Jul 01 21:39:07 GMT 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","setUp"
"","1","testGetDropDownTitle","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","skipped","Tue Jul 01 21:39:07 GMT 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testGetDropDownTitle"
"","1","testPopUpText","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","skipped","Tue Jul 01 21:39:07 GMT 2025","playground.tests.PopUpWindowTest","Surefire test","playground.tests.PopUpWindowTest","testPopUpText"
"","0","setUp","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","broken","Tue Jul 01 21:39:07 GMT 2025","playground.tests.DynamicTest","Surefire test","playground.tests.DynamicTest","setUp"
"","1","testAddTag","Surefire suite","Tue Jul 01 21:39:08 GMT 2025","skipped","Tue Jul 01 21:39:08 GMT 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","1","testContainsItemAs","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","skipped","Tue Jul 01 21:39:07 GMT 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testContainsItemAs"
"","1","testGetTitleOnBoardingPage","Surefire suite","Tue Jul 01 21:39:08 GMT 2025","skipped","Tue Jul 01 21:39:08 GMT 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","testGetTitleOnBoardingPage"
"","0","testMainPage","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","skipped","Tue Jul 01 21:39:07 GMT 2025","playground.tests.PlayGroundMainTest","Surefire test","playground.tests.PlayGroundMainTest","testMainPage"
"","0","setUp","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","broken","Tue Jul 01 21:39:07 GMT 2025","playground.tests.PopUpWindowTest","Surefire test","playground.tests.PopUpWindowTest","setUp"
"","0","testGetRatingStarsNumber","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","skipped","Tue Jul 01 21:39:07 GMT 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testGetRatingStarsNumber"
"","0","testScrollAndClickButton","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","skipped","Tue Jul 01 21:39:07 GMT 2025","playground.tests.CoveredElementsTest","Surefire test","playground.tests.CoveredElementsTest","testScrollAndClickButton"
"","1","setUp","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","broken","Tue Jul 01 21:39:07 GMT 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","setUp"
"","0","setUp","Surefire suite","Tue Jul 01 21:39:08 GMT 2025","broken","Tue Jul 01 21:39:08 GMT 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","setUp"
"","0","setUp","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","broken","Tue Jul 01 21:39:07 GMT 2025","playground.tests.PlayGroundMainTest","Surefire test","playground.tests.PlayGroundMainTest","setUp"
"","1","testShownInfoSuccess","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","skipped","Tue Jul 01 21:39:07 GMT 2025","playground.tests.VerifyAccountTest","Surefire test","playground.tests.VerifyAccountTest","testShownInfoSuccess"
"","1","testGetPercent","Surefire suite","Tue Jul 01 21:39:05 GMT 2025","unknown","Tue Jul 01 21:39:05 GMT 2025","playground.tests.ShadowDomTest","Surefire test","playground.tests.ShadowDomTest","testGetPercent"
"","0","testAddRecord","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","skipped","Tue Jul 01 21:39:07 GMT 2025","playground.tests.BudgetTrackerTest","Surefire test","playground.tests.BudgetTrackerTest","testAddRecord"
"","2","testEnterTheCode","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","skipped","Tue Jul 01 21:39:07 GMT 2025","playground.tests.VerifyAccountTest","Surefire test","playground.tests.VerifyAccountTest","testEnterTheCode"
"","0","testGetItem","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","skipped","Tue Jul 01 21:39:07 GMT 2025","playground.tests.DynamicTest","Surefire test","playground.tests.DynamicTest","testGetItem"
"","0","testGetItem","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","skipped","Tue Jul 01 21:39:07 GMT 2025","playground.tests.SortedListTest","Surefire test","playground.tests.SortedListTest","testGetItem"
"","0","testDeleteRecord","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","skipped","Tue Jul 01 21:39:07 GMT 2025","playground.tests.BudgetTrackerTest","Surefire test","playground.tests.BudgetTrackerTest","testDeleteRecord"
"","17","testDynamic","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","broken","Tue Jul 01 21:39:07 GMT 2025","playground.tests.DynamicSelenideTest","Surefire test","playground.tests.DynamicSelenideTest","testDynamic"
"","0","testClickRatingStarsNumber","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","skipped","Tue Jul 01 21:39:07 GMT 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testClickRatingStarsNumber"
"","0","testClickDropDownChooseItem","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","skipped","Tue Jul 01 21:39:07 GMT 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testClickDropDownChooseItem"
"","0","setUp","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","broken","Tue Jul 01 21:39:07 GMT 2025","playground.tests.CoveredElementsTest","Surefire test","playground.tests.CoveredElementsTest","setUp"
"","1","testGetTitleDynamicAppPage","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","skipped","Tue Jul 01 21:39:07 GMT 2025","playground.tests.DynamicTest","Surefire test","playground.tests.DynamicTest","testGetTitleDynamicAppPage"
"","0","testAddTag","Surefire suite","Tue Jul 01 21:39:08 GMT 2025","skipped","Tue Jul 01 21:39:08 GMT 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","1","testPopUpTitlePage","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","skipped","Tue Jul 01 21:39:07 GMT 2025","playground.tests.PopUpWindowTest","Surefire test","playground.tests.PopUpWindowTest","testPopUpTitlePage"
"","0","testGetPageTitle","Surefire suite","Tue Jul 01 21:39:08 GMT 2025","skipped","Tue Jul 01 21:39:08 GMT 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testGetPageTitle"
"","0","testClickAllStars","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","skipped","Tue Jul 01 21:39:07 GMT 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testClickAllStars"
"","0","setUp","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","broken","Tue Jul 01 21:39:07 GMT 2025","playground.tests.SortedListTest","Surefire test","playground.tests.SortedListTest","setUp"
"","1","testGetTitle","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","skipped","Tue Jul 01 21:39:07 GMT 2025","playground.tests.VerifyAccountTest","Surefire test","playground.tests.VerifyAccountTest","testGetTitle"
"","0","setUp","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","broken","Tue Jul 01 21:39:07 GMT 2025","playground.tests.BudgetTrackerTest","Surefire test","playground.tests.BudgetTrackerTest","setUp"
"","0","testAddTag","Surefire suite","Tue Jul 01 21:39:08 GMT 2025","skipped","Tue Jul 01 21:39:08 GMT 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","0","testAddTag","Surefire suite","Tue Jul 01 21:39:08 GMT 2025","skipped","Tue Jul 01 21:39:08 GMT 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","1","setUp","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","broken","Tue Jul 01 21:39:07 GMT 2025","playground.tests.VerifyAccountTest","Surefire test","playground.tests.VerifyAccountTest","setUp"
"","1","testCloseBurgerMenu","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","skipped","Tue Jul 01 21:39:07 GMT 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","testCloseBurgerMenu"
"","0","testRemainingTags","Surefire suite","Tue Jul 01 21:39:08 GMT 2025","skipped","Tue Jul 01 21:39:08 GMT 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testRemainingTags"
"","1","testInnerSubTitleIsSown","Surefire suite","Tue Jul 01 21:39:08 GMT 2025","skipped","Tue Jul 01 21:39:08 GMT 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","testInnerSubTitleIsSown"
"","0","setUp","Surefire suite","Tue Jul 01 21:39:07 GMT 2025","broken","Tue Jul 01 21:39:07 GMT 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","setUp"
